Timestamp,Sensor1,Sensor2,label
2025-03-20 12:06:39,81,149,1
2025-03-20 12:06:39,75,153,1
2025-03-20 12:06:39,76,158,1
2025-03-20 12:06:40,76,150,1
2025-03-20 12:06:40,48,66,1
2025-03-20 12:06:40,56,67,1
2025-03-20 12:06:40,40,47,1
2025-03-20 12:06:40,39,43,1
2025-03-20 12:06:40,34,37,1
2025-03-20 12:06:40,37,40,1
2025-03-20 12:06:41,40,39,1
2025-03-20 12:06:41,46,86,1
2025-03-20 12:06:41,80,192,1
2025-03-20 12:06:41,92,197,1
2025-03-20 12:06:41,87,209,1
2025-03-20 12:06:41,56,105,1
2025-03-20 12:06:42,32,37,1
2025-03-20 12:06:42,35,37,1
2025-03-20 12:06:42,32,33,1
2025-03-20 12:06:42,32,34,1
2025-03-20 12:06:42,36,37,1
2025-03-20 12:06:42,44,54,1
2025-03-20 12:06:42,81,151,1
2025-03-20 12:06:43,83,146,1
2025-03-20 12:06:43,81,142,1
2025-03-20 12:06:43,75,130,1
2025-03-20 12:06:43,44,48,1
2025-03-20 12:06:43,40,46,1
2025-03-20 12:06:43,39,40,1
2025-03-20 12:06:44,38,41,1
2025-03-20 12:06:44,41,44,1
2025-03-20 12:06:44,60,96,1
2025-03-20 12:06:44,74,139,1
2025-03-20 12:06:44,76,144,1
2025-03-20 12:06:44,79,144,1
2025-03-20 12:06:44,77,151,1
2025-03-20 12:06:45,34,40,1
2025-03-20 12:06:45,26,32,1
2025-03-20 12:06:45,28,31,1
2025-03-20 12:06:45,32,33,1
2025-03-20 12:06:45,48,72,1
2025-03-20 12:06:45,69,121,1
2025-03-20 12:06:46,78,149,1
2025-03-20 12:06:46,85,168,1
2025-03-20 12:06:46,81,168,1
2025-03-20 12:06:46,65,118,1
2025-03-20 12:06:46,24,33,1
2025-03-20 12:06:46,27,30,1
2025-03-20 12:06:46,28,30,1
2025-03-20 12:06:47,33,34,1
2025-03-20 12:06:47,46,59,1
2025-03-20 12:06:47,67,105,1
2025-03-20 12:06:47,76,125,1
