Timestamp,Sensor1,Sensor2,label,Subject
2025-03-20 12:04:51,67.73876025534169,128.29316386638578,0,Andrea
2025-03-20 12:04:51,76.47221212108782,146.03314824797684,0,Andrea
2025-03-20 12:04:51,84.82228501594714,162.99101703838826,0,Andrea
2025-03-20 12:04:52,92.45080000238417,178.48997462332167,0,Andrea
2025-03-20 12:04:52,99.10158207543118,192.01513321935013,0,Andrea
2025-03-20 12:04:52,104.61841022886243,203.25040985518987,0,Andrea
2025-03-20 12:04:52,108.9458412091364,212.08195630101434,0,Andrea
2025-03-20 12:04:52,112.11732652681957,218.57629421688185,0,Andrea
2025-03-20 12:04:52,114.2359059952608,222.94335241201563,0,Andrea
2025-03-20 12:04:53,115.45186844954202,225.49311662925234,0,Andrea
2025-03-20 12:04:53,115.94059142597754,226.5924020540013,0,Andrea
2025-03-20 12:04:53,115.88275942631114,226.62611903733867,0,Andrea
2025-03-20 12:04:53,115.44840367662141,225.96552828622634,0,Andrea
2025-03-20 12:04:53,114.78555521838561,224.94451240805836,0,Andrea
2025-03-20 12:04:53,114.01364589600414,223.8437737272004,0,Andrea
2025-03-20 12:04:54,113.22129774648782,222.88209263278412,0,Andrea
2025-03-20 12:04:54,112.46785171784043,222.21341549749383,0,Andrea
2025-03-20 12:04:54,111.78770542616294,221.92850956242157,0,Andrea
2025-03-20 12:04:54,111.19633264983297,222.06009334596314,0,Andrea
2025-03-20 12:04:54,110.69692218266606,222.59069151009183,0,Andrea
2025-03-20 12:04:54,110.28665876071706,223.46282001077043,0,Andrea
2025-03-20 12:04:54,109.96163858645241,224.5911432574449,0,Andrea
2025-03-20 12:04:55,109.71965162685223,225.87582572352977,0,Andrea
2025-03-20 12:04:55,109.5607231668685,227.21570902022648,0,Andrea
2025-03-20 12:04:55,109.48599080649987,228.51961232817231,0,Andrea
2025-03-20 12:04:55,109.49584672699027,229.71428015742063,0,Andrea
2025-03-20 12:04:55,109.58823653797072,230.74830290401903,0,Andrea
2025-03-20 12:04:55,109.75767063065543,231.5923350958193,0,Andrea
2025-03-20 12:04:56,109.99506991257991,232.2366531276636,0,Andrea
2025-03-20 12:04:56,110.28825723894694,232.68733969870962,0,Andrea
2025-03-20 12:04:56,110.62281376256878,232.96216693305163,0,Andrea
2025-03-20 12:04:56,110.98306055487473,233.08671300840723,0,Andrea
2025-03-20 12:04:56,111.35303737059492,233.0907920203231,0,Andrea
2025-03-20 12:04:56,111.71752387518742,233.0052250845924,0,Andrea
2025-03-20 12:04:56,112.06317440452344,232.85912890539433,0,Andrea
2025-03-20 12:04:57,112.37962357273952,232.67787190478978,0,Andrea
2025-03-20 12:04:57,112.66032435128176,232.4816647115715,0,Andrea
2025-03-20 12:04:57,112.90301812559274,232.28463110218283,0,Andrea
2025-03-20 12:04:57,113.10975691566937,232.09415351613237,0,Andrea
2025-03-20 12:04:57,113.28633026386231,231.91028970438217,0,Andrea
2025-03-20 12:04:57,113.44112874183891,231.72528477759084,0,Andrea
2025-03-20 12:04:58,113.58374552577885,231.52363340157754,0,Andrea
2025-03-20 12:04:58,113.72364260682853,231.28338139176867,0,Andrea
2025-03-20 12:04:58,113.86908293765374,230.97908079933265,0,Andrea
2025-03-20 12:04:58,114.02643537034993,230.58618815113135,0,Andrea
2025-03-20 12:04:58,114.19986093708793,230.0861300252822,0,Andrea
2025-03-20 12:04:58,114.39128591512915,229.4709120914583,0,Andrea
2025-03-20 12:04:59,114.60053333252174,228.74599952998003,0,Andrea
2025-03-20 12:04:59,114.82551493290642,227.93050344840816,0,Andrea
2025-03-20 12:04:59,115.06245273722126,227.05459263710543,0,Andrea
2025-03-20 12:04:59,115.30618220662723,226.15493406103866,0,Andrea
2025-03-20 12:04:59,115.55060679999546,225.26931767508023,0,Andrea
2025-03-20 12:04:59,115.78927427248802,224.43161223995475,0,Andrea
2025-03-20 12:04:59,116.01590916318666,223.6680084012235,0,Andrea
2025-03-20 12:05:00,116.22471108602313,222.99503053366962,0,Andrea
2025-03-20 12:05:00,116.41035531668687,222.41922610822954,0,Andrea
2025-03-20 12:05:00,116.56779080759945,221.93812085426342,0,Andrea
2025-03-20 12:05:00,116.69204567337849,221.54198594078937,0,Andrea
2025-03-20 12:05:00,116.77831224749988,221.21604542307819,0,Andrea
2025-03-20 12:05:00,116.82245439107366,220.9428393071479,0,Andrea
2025-03-20 12:05:00,116.82175910408537,220.70446702032578,0,Andrea
2025-03-20 12:05:01,116.77557458676846,220.48441337797627,0,Andrea
2025-03-20 12:05:01,116.68555537251295,220.26872778889816,0,Andrea
2025-03-20 12:05:01,116.5553776197052,220.0464993253773,0,Andrea
2025-03-20 12:05:01,116.39000223440992,219.80977056609905,0,Andrea
2025-03-20 12:05:01,116.19483638180775,219.55318812202162,0,Andrea
2025-03-20 12:05:01,115.9751674707429,219.27372122025395,0,Andrea
2025-03-20 12:05:01,115.73599382992217,218.9706565525213,0,Andrea
2025-03-20 12:05:02,115.4821725306633,218.64585412572666,0,Andrea
2025-03-20 12:05:02,115.21872306513369,218.3040665159734,0,Andrea
2025-03-20 12:05:02,114.95110580535432,217.95312099151343,0,Andrea
2025-03-20 12:05:02,114.68538683485066,217.60390519454648,0,Andrea
2025-03-20 12:05:02,114.42829551974671,217.2701958656036,0,Andrea
2025-03-20 12:05:03,114.18712689757557,216.9683410301105,0,Andrea
2025-03-20 12:05:03,113.96940230864367,216.71672788669608,0,Andrea
2025-03-20 12:05:03,113.78234339978135,216.5349230657654,0,Andrea
2025-03-20 12:05:03,113.63236030169668,216.44239612160226,0,Andrea
