Timestamp,Sensor1,Sensor2,label
2025-03-20 13:45:22,78,137,4
2025-03-20 13:45:22,79,134,4
2025-03-20 13:45:22,79,133,4
2025-03-20 13:45:23,78,137,4
2025-03-20 13:45:23,77,134,4
2025-03-20 13:45:23,79,137,4
2025-03-20 13:45:23,80,137,4
2025-03-20 13:45:23,79,137,4
2025-03-20 13:45:23,78,137,4
2025-03-20 13:45:23,79,137,4
2025-03-20 13:45:24,77,136,4
2025-03-20 13:45:24,78,137,4
2025-03-20 13:45:24,78,140,4
2025-03-20 13:45:24,79,138,4
2025-03-20 13:45:24,79,137,4
2025-03-20 13:45:24,80,137,4
2025-03-20 13:45:25,78,141,4
2025-03-20 13:45:25,80,137,4
2025-03-20 13:45:25,76,138,4
2025-03-20 13:45:25,79,137,4
2025-03-20 13:45:25,79,136,4
2025-03-20 13:45:25,82,138,4
2025-03-20 13:45:25,78,136,4
2025-03-20 13:45:26,79,137,4
2025-03-20 13:45:26,81,138,4
2025-03-20 13:45:26,79,137,4
2025-03-20 13:45:26,79,137,4
2025-03-20 13:45:26,79,137,4
2025-03-20 13:45:26,80,138,4
2025-03-20 13:45:27,80,137,4
2025-03-20 13:45:27,81,136,4
2025-03-20 13:45:27,80,141,4
2025-03-20 13:45:27,79,136,4
2025-03-20 13:45:27,80,139,4
2025-03-20 13:45:27,78,134,4
2025-03-20 13:45:27,81,138,4
2025-03-20 13:45:28,82,140,4
2025-03-20 13:45:28,80,138,4
2025-03-20 13:45:28,80,137,4
2025-03-20 13:45:28,80,139,4
2025-03-20 13:45:28,79,135,4
2025-03-20 13:45:28,82,138,4
2025-03-20 13:45:29,80,136,4
2025-03-20 13:45:29,76,133,4
2025-03-20 13:45:29,79,137,4
2025-03-20 13:45:29,80,138,4
2025-03-20 13:45:29,79,137,4
2025-03-20 13:45:29,78,138,4
2025-03-20 13:45:30,79,141,4
2025-03-20 13:45:30,79,137,4
2025-03-20 13:45:30,79,137,4
2025-03-20 13:45:30,79,139,4
2025-03-20 13:45:30,81,139,4
2025-03-20 13:45:30,81,138,4
2025-03-20 13:45:31,82,137,4
2025-03-20 13:45:31,84,138,4
2025-03-20 13:45:31,80,137,4
2025-03-20 13:45:31,81,139,4
2025-03-20 13:45:31,80,138,4
2025-03-20 13:45:31,84,137,4
2025-03-20 13:45:32,81,139,4
2025-03-20 13:45:32,80,138,4
2025-03-20 13:45:32,79,138,4
2025-03-20 13:45:32,81,140,4
2025-03-20 13:45:32,81,140,4
2025-03-20 13:45:32,80,139,4
2025-03-20 13:45:33,80,145,4
2025-03-20 13:45:33,81,140,4
2025-03-20 13:45:33,84,138,4
2025-03-20 13:45:33,82,139,4
2025-03-20 13:45:33,82,140,4
2025-03-20 13:45:34,82,140,4
2025-03-20 13:45:34,81,139,4
2025-03-20 13:45:34,80,138,4
2025-03-20 13:45:34,81,140,4
2025-03-20 13:45:34,82,140,4
2025-03-20 13:45:34,80,149,4
2025-03-20 13:45:34,82,139,4
2025-03-20 13:45:34,84,138,4
2025-03-20 13:45:35,82,141,4
