Timestamp,Sensor1,Sensor2,label
2025-03-20 09:03:20,178,291,3
2025-03-20 09:03:20,176,290,3
2025-03-20 09:03:20,185,303,3
2025-03-20 09:03:20,191,316,3
2025-03-20 09:03:21,195,323,3
2025-03-20 09:03:21,194,321,3
2025-03-20 09:03:21,189,310,3
2025-03-20 09:03:21,174,280,3
2025-03-20 09:03:21,189,309,3
2025-03-20 09:03:21,193,317,3
2025-03-20 09:03:22,194,315,3
2025-03-20 09:03:22,196,320,3
2025-03-20 09:03:22,194,320,3
2025-03-20 09:03:22,194,322,3
2025-03-20 09:03:22,198,323,3
2025-03-20 09:03:22,184,302,3
2025-03-20 09:03:22,171,278,3
2025-03-20 09:03:23,167,268,3
2025-03-20 09:03:23,175,288,3
2025-03-20 09:03:23,190,315,3
2025-03-20 09:03:23,195,317,3
2025-03-20 09:03:23,190,310,3
2025-03-20 09:03:23,192,314,3
2025-03-20 09:03:24,198,318,3
2025-03-20 09:03:24,179,290,3
2025-03-20 09:03:24,179,290,3
2025-03-20 09:03:24,176,285,3
2025-03-20 09:03:24,176,291,3
2025-03-20 09:03:24,192,314,3
2025-03-20 09:03:24,205,324,3
2025-03-20 09:03:25,203,332,3
2025-03-20 09:03:25,184,297,3
2025-03-20 09:03:25,179,290,3
2025-03-20 09:03:25,185,304,3
2025-03-20 09:03:25,192,309,3
2025-03-20 09:03:25,196,315,3
2025-03-20 09:03:25,198,343,3
2025-03-20 09:03:26,196,336,3
2025-03-20 09:03:26,199,335,3
2025-03-20 09:03:26,211,359,3
2025-03-20 09:03:26,213,366,3
2025-03-20 09:03:26,205,352,3
2025-03-20 09:03:26,193,325,3
2025-03-20 09:03:27,198,339,3
2025-03-20 09:03:27,209,354,3
2025-03-20 09:03:27,195,335,3
2025-03-20 09:03:27,176,304,3
2025-03-20 09:03:27,177,294,3
2025-03-20 09:03:27,195,331,3
2025-03-20 09:03:27,172,288,3
2025-03-20 09:03:28,172,288,3
2025-03-20 09:03:28,175,292,3
2025-03-20 09:03:28,197,320,3
2025-03-20 09:03:28,189,311,3
2025-03-20 09:03:28,199,334,3
2025-03-20 09:03:28,187,312,3
2025-03-20 09:03:29,187,314,3
2025-03-20 09:03:29,186,311,3
2025-03-20 09:03:29,194,327,3
2025-03-20 09:03:29,194,325,3
2025-03-20 09:03:29,198,323,3
2025-03-20 09:03:29,201,335,3
2025-03-20 09:03:30,185,305,3
2025-03-20 09:03:30,183,305,3
2025-03-20 09:03:30,187,314,3
2025-03-20 09:03:30,176,292,3
2025-03-20 09:03:30,194,323,3
2025-03-20 09:03:30,197,312,3
2025-03-20 09:03:31,176,288,3
2025-03-20 09:03:31,170,281,3
2025-03-20 09:03:31,174,297,3
2025-03-20 09:03:31,178,289,3
2025-03-20 09:03:31,192,304,3
2025-03-20 09:03:31,190,313,3
2025-03-20 09:03:31,184,302,3
2025-03-20 09:03:32,195,317,3
2025-03-20 09:03:32,209,344,3
2025-03-20 09:03:32,196,325,3
2025-03-20 09:03:32,200,340,3
2025-03-20 09:03:32,184,308,3
2025-03-20 09:03:33,173,286,3
2025-03-20 09:03:33,194,306,3
2025-03-20 09:03:33,176,285,3
2025-03-20 09:03:33,179,294,3
2025-03-20 09:03:34,175,283,3
2025-03-20 09:03:34,165,272,3
2025-03-20 09:03:34,171,280,3
2025-03-20 09:03:34,180,300,3
2025-03-20 09:03:34,174,306,3
2025-03-20 09:03:34,181,298,3
2025-03-20 09:03:34,187,308,3
2025-03-20 09:03:35,196,325,3
2025-03-20 09:03:35,189,311,3
2025-03-20 09:03:35,204,338,3
2025-03-20 09:03:35,192,317,3
2025-03-20 09:03:35,208,343,3
2025-03-20 09:03:35,170,280,3
2025-03-20 09:03:35,171,275,3
2025-03-20 09:03:36,172,283,3
2025-03-20 09:03:36,167,281,3
2025-03-20 09:03:36,167,279,3
2025-03-20 09:03:36,163,267,3
2025-03-20 09:03:36,166,270,3
2025-03-20 09:03:36,172,283,3
2025-03-20 09:03:36,203,340,3
2025-03-20 09:03:37,188,322,3
2025-03-20 09:03:37,196,333,3
2025-03-20 09:03:37,209,356,3
2025-03-20 09:03:37,219,365,3
2025-03-20 09:03:37,218,369,3
2025-03-20 09:03:37,196,337,3
2025-03-20 09:03:38,216,365,3
2025-03-20 09:03:38,208,348,3
2025-03-20 09:03:38,202,350,3
2025-03-20 09:03:38,214,367,3
2025-03-20 09:03:38,215,370,3
2025-03-20 09:03:38,217,373,3
2025-03-20 09:03:38,219,376,3
2025-03-20 09:03:39,217,371,3
2025-03-20 09:03:39,186,317,3
2025-03-20 09:03:39,196,328,3
2025-03-20 09:03:39,199,335,3
2025-03-20 09:03:39,202,342,3
2025-03-20 09:03:39,185,316,3
2025-03-20 09:03:40,173,275,3
2025-03-20 09:03:40,150,254,3
2025-03-20 09:03:40,159,250,3
2025-03-20 09:03:40,152,249,3
2025-03-20 09:03:40,162,267,3
2025-03-20 09:03:40,167,277,3
2025-03-20 09:03:40,162,265,3
2025-03-20 09:03:41,161,256,3
2025-03-20 09:03:41,168,279,3
2025-03-20 09:03:41,172,286,3
2025-03-20 09:03:41,177,291,3
2025-03-20 09:03:41,165,282,3
2025-03-20 09:03:41,192,316,3
2025-03-20 09:03:42,195,327,3
2025-03-20 09:03:42,192,319,3
2025-03-20 09:03:42,189,315,3
2025-03-20 09:03:42,201,338,3
2025-03-20 09:03:42,201,331,3
2025-03-20 09:03:42,206,343,3
2025-03-20 09:03:42,189,340,3
2025-03-20 09:03:43,208,349,3
2025-03-20 09:03:43,193,329,3
2025-03-20 09:03:43,189,317,3
2025-03-20 09:03:43,205,334,3
2025-03-20 09:03:43,200,335,3
2025-03-20 09:03:43,201,338,3
2025-03-20 09:03:44,191,315,3
2025-03-20 09:03:44,180,296,3
2025-03-20 09:03:44,172,282,3
2025-03-20 09:03:44,178,294,3
2025-03-20 09:03:44,186,307,3
2025-03-20 09:03:44,211,349,3
2025-03-20 09:03:44,191,314,3
2025-03-20 09:03:45,181,296,3
2025-03-20 09:03:45,194,319,3
2025-03-20 09:03:45,204,335,3
2025-03-20 09:03:45,206,341,3
2025-03-20 09:03:45,209,344,3
2025-03-20 09:03:45,173,281,3
2025-03-20 09:03:46,178,291,3
2025-03-20 09:03:46,183,285,3
2025-03-20 09:03:46,159,257,3
2025-03-20 09:03:46,182,303,3
2025-03-20 09:03:46,189,308,3
2025-03-20 09:03:46,187,314,3
2025-03-20 09:03:46,207,346,3
2025-03-20 09:03:47,215,362,3
2025-03-20 09:03:47,221,359,3
2025-03-20 09:03:47,215,360,3
2025-03-20 09:03:47,220,369,3
2025-03-20 09:03:47,195,324,3
2025-03-20 09:03:47,164,264,3
2025-03-20 09:03:48,132,202,3
2025-03-20 09:03:48,131,207,3
2025-03-20 09:03:48,139,218,3
2025-03-20 09:03:48,167,266,3
2025-03-20 09:03:48,184,289,3
2025-03-20 09:03:48,176,280,3
2025-03-20 09:03:49,153,243,3
2025-03-20 09:03:49,183,302,3
2025-03-20 09:03:49,180,298,3
2025-03-20 09:03:49,185,305,3
2025-03-20 09:03:49,175,309,3
2025-03-20 09:03:49,173,280,3
2025-03-20 09:03:49,178,294,3
2025-03-20 09:03:50,190,313,3
2025-03-20 09:03:50,198,320,3
2025-03-20 09:03:50,203,337,3
2025-03-20 09:03:50,212,351,3
2025-03-20 09:03:50,209,348,3
2025-03-20 09:03:50,218,367,3
2025-03-20 09:03:51,215,377,3
2025-03-20 09:03:51,223,381,3
2025-03-20 09:03:51,202,349,3
2025-03-20 09:03:51,212,368,3
2025-03-20 09:03:51,223,377,3
2025-03-20 09:03:51,210,358,3
2025-03-20 09:03:51,170,301,3
2025-03-20 09:03:52,160,268,3
2025-03-20 09:03:52,185,309,3
2025-03-20 09:03:52,181,308,3
2025-03-20 09:03:52,211,358,3
2025-03-20 09:03:52,195,329,3
2025-03-20 09:03:52,180,301,3
2025-03-20 09:03:53,188,315,3
2025-03-20 09:03:53,208,346,3
2025-03-20 09:03:53,221,377,3
2025-03-20 09:03:53,199,333,3
2025-03-20 09:03:53,178,296,3
2025-03-20 09:03:53,177,296,3
2025-03-20 09:03:54,178,297,3
2025-03-20 09:03:54,196,328,3
2025-03-20 09:03:54,210,354,3
2025-03-20 09:03:54,201,335,3
2025-03-20 09:03:54,209,358,3
2025-03-20 09:03:54,219,368,3
2025-03-20 09:03:54,196,328,3
2025-03-20 09:03:55,193,327,3
2025-03-20 09:03:55,204,344,3
2025-03-20 09:03:55,210,363,3
2025-03-20 09:03:55,221,376,3
2025-03-20 09:03:55,196,334,3
2025-03-20 09:03:55,167,274,3
2025-03-20 09:03:55,181,311,3
2025-03-20 09:03:56,213,358,3
2025-03-20 09:03:56,196,328,3
2025-03-20 09:03:56,191,317,3
2025-03-20 09:03:56,195,325,3
2025-03-20 09:03:56,201,336,3
2025-03-20 09:03:56,185,305,3
2025-03-20 09:03:57,182,305,3
2025-03-20 09:03:57,205,342,3
2025-03-20 09:03:57,213,352,3
2025-03-20 09:03:57,189,312,3
2025-03-20 09:03:57,193,317,3
2025-03-20 09:03:57,210,347,3
2025-03-20 09:03:57,209,349,3
2025-03-20 09:03:58,223,377,3
2025-03-20 09:03:58,205,341,3
2025-03-20 09:03:58,222,371,3
2025-03-20 09:03:58,199,329,3
2025-03-20 09:03:58,202,346,3
2025-03-20 09:03:58,210,349,3
2025-03-20 09:03:58,218,366,3
2025-03-20 09:03:59,224,377,3
2025-03-20 09:03:59,226,380,3
2025-03-20 09:03:59,208,346,3
2025-03-20 09:03:59,211,357,3
2025-03-20 09:03:59,218,362,3
2025-03-20 09:03:59,206,344,3
2025-03-20 09:04:00,204,346,3
2025-03-20 09:04:00,209,346,3
2025-03-20 09:04:00,203,344,3
2025-03-20 09:04:00,185,312,3
2025-03-20 09:04:00,188,316,3
2025-03-20 09:04:00,210,349,3
2025-03-20 09:04:00,209,346,3
2025-03-20 09:04:01,201,336,3
2025-03-20 09:04:01,198,338,3
2025-03-20 09:04:01,208,355,3
2025-03-20 09:04:01,198,337,3
2025-03-20 09:04:01,175,292,3
2025-03-20 09:04:01,163,268,3
2025-03-20 09:04:02,155,256,3
2025-03-20 09:04:02,169,282,3
2025-03-20 09:04:02,202,339,3
2025-03-20 09:04:02,208,350,3
2025-03-20 09:04:02,208,355,3
2025-03-20 09:04:02,198,330,3
2025-03-20 09:04:03,203,339,3
2025-03-20 09:04:03,198,328,3
2025-03-20 09:04:03,204,337,3
2025-03-20 09:04:03,175,288,3
2025-03-20 09:04:03,165,267,3
2025-03-20 09:04:03,182,296,3
2025-03-20 09:04:03,176,284,3
2025-03-20 09:04:04,177,287,3
2025-03-20 09:04:04,183,300,3
2025-03-20 09:04:04,194,319,3
2025-03-20 09:04:04,201,330,3
2025-03-20 09:04:04,212,351,3
2025-03-20 09:04:04,200,329,3
2025-03-20 09:04:04,188,310,3
2025-03-20 09:04:05,196,323,3
